geometry,Lx,D,geometry_id,rx,rz,material
spheroid,,,spheroid_rx_3.29_rz_7.65,3.29,7.0,
spheroid,,,spheroid_rx_7.565_rz_2.332,7.565,2.0,
spheroid,,,spheroid_rx_7.042_rz_5.867,7.0420000000000025,5.0,
spheroid,,,spheroid_rx_5.01_rz_2.212,5.01,2.0,
spheroid,,,spheroid_rx_1.99_rz_6.545,1.99,6.0,
spheroid,,,spheroid_rx_9.851_rz_9.481,9.851,9.0,
spheroid,,,spheroid_rx_7.181_rz_3.96,7.181,3.0,
spheroid,,,spheroid_rx_2.319_rz_7.263,2.319,7.0,
spheroid,,,spheroid_rx_9.92_rz_8.186,9.92,8.0,
spheroid,,,spheroid_rx_6.884_rz_7.604,6.8839999999999995,7.0,
spheroid,,,spheroid_rx_0.268_rz_1.521,0.268,1.0,
spheroid,,,spheroid_rx_2.55_rz_5.294,2.55,5.0,
spheroid,,,spheroid_rx_9.265_rz_1.281,9.265,1.0,
spheroid,,,spheroid_rx_0.052_rz_8.151,0.052000000000000005,8.0,
spheroid,,,spheroid_rx_6.289_rz_4.715,6.289,4.0,
spheroid,,,spheroid_rx_5.417_rz_4.808,5.4170000000000025,4.0,
spheroid,,,spheroid_rx_5.954_rz_0.745,5.954,0.0,
spheroid,,,spheroid_rx_1.048_rz_4.001,1.048,4.0,
spheroid,,,spheroid_rx_6.412_rz_5.37,6.412000000000001,5.0,
spheroid,,,spheroid_rx_3.776_rz_7.553,3.7760000000000002,7.0,
spheroid,,,spheroid_rx_3.354_rz_3.795,3.354,3.0,
spheroid,,,spheroid_rx_8.356_rz_8.009,8.356,8.0,
spheroid,,,spheroid_rx_9.254_rz_6.986,9.254,6.0,
spheroid,,,spheroid_rx_0.241_rz_3.624,0.24100000000000002,3.0,
spheroid,,,spheroid_rx_3.881_rz_6.108,3.881,6.0,
spheroid,,,spheroid_rx_0.965_rz_3.571,0.965,3.0,
spheroid,,,spheroid_rx_3.413_rz_8.913,3.4130000000000003,8.0,
spheroid,,,spheroid_rx_5.922_rz_0.771,5.9220000000000015,0.0,
spheroid,,,spheroid_rx_4.299_rz_5.713,4.299,5.0,
spheroid,,,spheroid_rx_5.092_rz_2.199,5.092,2.0,
spheroid,,,spheroid_rx_7.657_rz_5.243,7.657,5.0,
spheroid,,,spheroid_rx_7.672_rz_1.9,7.6720000000000015,1.0,
spheroid,,,spheroid_rx_5.851_rz_2.408,5.851,2.0,
spheroid,,,spheroid_rx_9.921_rz_3.805,9.921,3.0,
spheroid,,,spheroid_rx_0.309_rz_4.953,0.309,4.0,
spheroid,,,spheroid_rx_7.148_rz_6.325,7.148,6.0,
spheroid,,,spheroid_rx_5.529_rz_1.183,5.529,1.0,
spheroid,,,spheroid_rx_0.568_rz_4.415,0.568,4.0,
spheroid,,,spheroid_rx_9.143_rz_8.292,9.143,8.0,
spheroid,,,spheroid_rx_3.198_rz_1.984,3.198,1.0,
spheroid,,,spheroid_rx_4.025_rz_8.987,4.025,8.0,
spheroid,,,spheroid_rx_9.812_rz_9.327,9.812000000000001,9.0,
spheroid,,,spheroid_rx_2.777_rz_4.891,2.777,4.0,
spheroid,,,spheroid_rx_9.433_rz_1.632,9.433,1.0,
spheroid,,,spheroid_rx_3.515_rz_3.731,3.515,3.0,
spheroid,,,spheroid_rx_2.896_rz_0.868,2.8960000000000004,0.0,
spheroid,,,spheroid_rx_8.811_rz_7.495,8.811,7.0,
spheroid,,,spheroid_rx_6.019_rz_9.481,6.019,9.0,
spheroid,,,spheroid_rx_2.732_rz_8.347,2.732,8.0,
spheroid,,,spheroid_rx_7.266_rz_6.579,7.266,6.0,
spheroid,,,spheroid_rx_4.745_rz_7.821,4.745,7.0,
spheroid,,,spheroid_rx_6.781_rz_8.007,6.7810000000000015,8.0,
spheroid,,,spheroid_rx_6.225_rz_9.045,6.225,9.0,
spheroid,,,spheroid_rx_1.368_rz_2.327,1.368,2.0,
spheroid,,,spheroid_rx_3.255_rz_8.427,3.255,8.0,
spheroid,,,spheroid_rx_8.039_rz_5.109,8.039,5.0,
spheroid,,,spheroid_rx_0.489_rz_0.719,0.489,0.0,
spheroid,,,spheroid_rx_2.924_rz_0.979,2.924,0.0,
spheroid,,,spheroid_rx_8.411_rz_8.39,8.411,8.0,
spheroid,,,spheroid_rx_2.784_rz_1.698,2.784,1.0,
spheroid,,,spheroid_rx_3.895_rz_5.651,3.895,5.0,
spheroid,,,spheroid_rx_5.828_rz_4.987,5.827999999999999,4.0,
spheroid,,,spheroid_rx_0.952_rz_0.966,0.952,0.0,
spheroid,,,spheroid_rx_5.707_rz_0.227,5.7070000000000025,0.0,
spheroid,,,spheroid_rx_5.649_rz_1.271,5.649,1.0,
spheroid,,,spheroid_rx_5.057_rz_5.14,5.0569999999999995,5.0,
spheroid,,,spheroid_rx_9.503_rz_2.114,9.503,2.0,
spheroid,,,spheroid_rx_6.026_rz_0.678,6.026,0.0,
spheroid,,,spheroid_rx_0.687_rz_5.811,0.687,5.0,
spheroid,,,spheroid_rx_1.742_rz_8.751,1.742,8.0,
spheroid,,,spheroid_rx_7.154_rz_6.215,7.154,6.0,
spheroid,,,spheroid_rx_9.337_rz_1.708,9.337,1.0,
spheroid,,,spheroid_rx_5.387_rz_6.964,5.3870000000000005,6.0,
spheroid,,,spheroid_rx_7.392_rz_9.386,7.392,9.0,
spheroid,,,spheroid_rx_2.0_rz_3.986,2.0,3.0,
spheroid,,,spheroid_rx_6.4_rz_1.337,6.4,1.0,
spheroid,,,spheroid_rx_8.808_rz_3.862,8.808,3.0,
spheroid,,,spheroid_rx_7.831_rz_4.606,7.831,4.0,
spheroid,,,spheroid_rx_5.223_rz_1.978,5.223,1.0,
spheroid,,,spheroid_rx_0.26_rz_0.337,0.26,0.0,
spheroid,,,spheroid_rx_4.662_rz_9.981,4.662,9.0,
spheroid,,,spheroid_rx_1.071_rz_9.744,1.071,9.0,
spheroid,,,spheroid_rx_8.192_rz_2.748,8.192,2.0,
spheroid,,,spheroid_rx_0.639_rz_1.94,0.639,1.0,
spheroid,,,spheroid_rx_5.518_rz_0.973,5.518,0.0,
spheroid,,,spheroid_rx_5.665_rz_6.25,5.665,6.0,
spheroid,,,spheroid_rx_7.229_rz_3.268,7.229,3.0,
spheroid,,,spheroid_rx_2.381_rz_8.623,2.381,8.0,
spheroid,,,spheroid_rx_9.0_rz_5.889,9.0,5.0,
spheroid,,,spheroid_rx_3.399_rz_2.554,3.3989999999999996,2.0,
spheroid,,,spheroid_rx_0.849_rz_2.433,0.8490000000000001,2.0,
spheroid,,,spheroid_rx_0.172_rz_9.821,0.172,9.0,
spheroid,,,spheroid_rx_6.877_rz_1.689,6.877000000000002,1.0,
spheroid,,,spheroid_rx_1.713_rz_0.875,1.713,0.0,
spheroid,,,spheroid_rx_1.165_rz_1.676,1.165,1.0,
spheroid,,,spheroid_rx_4.661_rz_0.916,4.6610000000000005,0.0,
spheroid,,,spheroid_rx_9.997_rz_4.083,9.997,4.0,
spheroid,,,spheroid_rx_5.944_rz_1.729,5.944,1.0,
spheroid,,,spheroid_rx_6.486_rz_1.349,6.4860000000000015,1.0,
spheroid,,,spheroid_rx_5.883_rz_0.727,5.882999999999999,0.0,
spheroid,,,spheroid_rx_1.941_rz_4.939,1.941,4.0,
spheroid,,,spheroid_rx_6.662_rz_7.108,6.662000000000001,7.0,
spheroid,,,spheroid_rx_1.732_rz_6.567,1.732,6.0,
spheroid,,,spheroid_rx_7.212_rz_5.499,7.2120000000000015,5.0,
spheroid,,,spheroid_rx_5.941_rz_5.935,5.941,5.0,
spheroid,,,spheroid_rx_2.891_rz_4.633,2.891,4.0,
spheroid,,,spheroid_rx_8.763_rz_3.885,8.763,3.0,
spheroid,,,spheroid_rx_2.708_rz_1.523,2.708,1.0,
spheroid,,,spheroid_rx_7.536_rz_9.187,7.536,9.0,
spheroid,,,spheroid_rx_2.631_rz_3.498,2.6310000000000002,3.0,
spheroid,,,spheroid_rx_5.451_rz_1.144,5.4510000000000005,1.0,
spheroid,,,spheroid_rx_9.404_rz_1.702,9.404,1.0,
spheroid,,,spheroid_rx_6.246_rz_0.521,6.246,0.0,
spheroid,,,spheroid_rx_0.395_rz_3.797,0.395,3.0,
spheroid,,,spheroid_rx_4.748_rz_8.295,4.748,8.0,
spheroid,,,spheroid_rx_0.57_rz_7.232,0.57,7.0,
spheroid,,,spheroid_rx_6.022_rz_1.086,6.022,1.0,
spheroid,,,spheroid_rx_4.678_rz_9.506,4.678,9.0,
spheroid,,,spheroid_rx_6.818_rz_5.117,6.818,5.0,
spheroid,,,spheroid_rx_6.906_rz_3.518,6.9060000000000015,3.0,
spheroid,,,spheroid_rx_5.882_rz_0.041,5.8820000000000014,0.0,
spheroid,,,spheroid_rx_7.208_rz_7.389,7.2079999999999975,7.0,
spheroid,,,spheroid_rx_6.2_rz_0.328,6.2,0.0,
spheroid,,,spheroid_rx_6.452_rz_3.406,6.452000000000001,3.0,
spheroid,,,spheroid_rx_3.082_rz_4.688,3.082,4.0,
spheroid,,,spheroid_rx_5.943_rz_6.955,5.943,6.0,
spheroid,,,spheroid_rx_6.902_rz_0.132,6.902,0.0,
spheroid,,,spheroid_rx_8.061_rz_6.807,8.061,6.0,
spheroid,,,spheroid_rx_5.054_rz_0.401,5.0539999999999985,0.0,
spheroid,,,spheroid_rx_8.054_rz_5.696,8.054,5.0,
spheroid,,,spheroid_rx_7.216_rz_3.789,7.216,3.0,
spheroid,,,spheroid_rx_0.25_rz_8.175,0.25,8.0,
spheroid,,,spheroid_rx_2.38_rz_0.226,2.38,0.0,
spheroid,,,spheroid_rx_3.778_rz_5.944,3.778,5.0,
spheroid,,,spheroid_rx_5.83_rz_3.336,5.83,3.0,
spheroid,,,spheroid_rx_2.385_rz_5.715,2.385,5.0,
spheroid,,,spheroid_rx_7.527_rz_0.738,7.527,0.0,
spheroid,,,spheroid_rx_0.892_rz_8.716,0.892,8.0,
spheroid,,,spheroid_rx_2.247_rz_5.073,2.247,5.0,
spheroid,,,spheroid_rx_3.909_rz_7.737,3.909,7.0,
spheroid,,,spheroid_rx_7.379_rz_2.966,7.379,2.0,
spheroid,,,spheroid_rx_4.863_rz_9.822,4.863,9.0,
spheroid,,,spheroid_rx_4.427_rz_2.448,4.427,2.0,
spheroid,,,spheroid_rx_6.989_rz_9.853,6.989,9.0,
spheroid,,,spheroid_rx_3.872_rz_4.334,3.872,4.0,
spheroid,,,spheroid_rx_0.557_rz_0.315,0.557,0.0,
spheroid,,,spheroid_rx_1.527_rz_5.299,1.527,5.0,
spheroid,,,spheroid_rx_8.878_rz_4.269,8.878,4.0,
spheroid,,,spheroid_rx_3.117_rz_2.563,3.117,2.0,
spheroid,,,spheroid_rx_7.472_rz_8.169,7.472,8.0,
spheroid,,,spheroid_rx_4.695_rz_2.506,4.695,2.0,
spheroid,,,spheroid_rx_1.477_rz_4.384,1.4769999999999999,4.0,
spheroid,,,spheroid_rx_8.233_rz_5.17,8.232999999999999,5.0,
spheroid,,,spheroid_rx_6.55_rz_6.554,6.55,6.0,
spheroid,,,spheroid_rx_1.662_rz_6.021,1.662,6.0,
spheroid,,,spheroid_rx_4.747_rz_1.963,4.747,1.0,
spheroid,,,spheroid_rx_0.074_rz_6.969,0.07400000000000001,6.0,
spheroid,,,spheroid_rx_0.344_rz_0.401,0.344,0.0,
spheroid,,,spheroid_rx_1.686_rz_4.468,1.686,4.0,
spheroid,,,spheroid_rx_9.721_rz_9.379,9.721,9.0,
spheroid,,,spheroid_rx_6.467_rz_4.462,6.4670000000000005,4.0,
spheroid,,,spheroid_rx_3.299_rz_1.169,3.299,1.0,
spheroid,,,spheroid_rx_5.132_rz_8.599,5.1320000000000014,8.0,
spheroid,,,spheroid_rx_1.95_rz_6.624,1.95,6.0,
spheroid,,,spheroid_rx_6.351_rz_9.326,6.351,9.0,
spheroid,,,spheroid_rx_6.417_rz_7.199,6.4170000000000025,7.0,
spheroid,,,spheroid_rx_4.005_rz_1.396,4.005,1.0,
spheroid,,,spheroid_rx_9.542_rz_6.826,9.542,6.0,
spheroid,,,spheroid_rx_0.852_rz_9.558,0.852,9.0,
spheroid,,,spheroid_rx_4.639_rz_3.71,4.638999999999999,3.0,
spheroid,,,spheroid_rx_3.952_rz_1.667,3.952,1.0,
spheroid,,,spheroid_rx_6.401_rz_4.832,6.401,4.0,
spheroid,,,spheroid_rx_1.947_rz_5.385,1.947,5.0,
spheroid,,,spheroid_rx_9.036_rz_8.425,9.036,8.0,
spheroid,,,spheroid_rx_2.719_rz_7.441,2.719,7.0,
spheroid,,,spheroid_rx_9.399_rz_9.154,9.399,9.0,
spheroid,,,spheroid_rx_2.535_rz_5.894,2.535,5.0,
spheroid,,,spheroid_rx_5.257_rz_6.903,5.2570000000000014,6.0,
spheroid,,,spheroid_rx_5.392_rz_2.243,5.392,2.0,
spheroid,,,spheroid_rx_9.949_rz_7.192,9.949,7.0,
spheroid,,,spheroid_rx_3.585_rz_4.567,3.585,4.0,
spheroid,,,spheroid_rx_0.184_rz_9.69,0.184,9.0,
spheroid,,,spheroid_rx_2.362_rz_2.987,2.362,2.0,
spheroid,,,spheroid_rx_6.201_rz_3.769,6.2010000000000005,3.0,
spheroid,,,spheroid_rx_7.693_rz_8.46,7.693,8.0,
spheroid,,,spheroid_rx_6.034_rz_1.269,6.034,1.0,
spheroid,,,spheroid_rx_3.837_rz_8.393,3.837,8.0,
spheroid,,,spheroid_rx_2.453_rz_2.196,2.4530000000000003,2.0,
spheroid,,,spheroid_rx_0.045_rz_3.134,0.045,3.0,
spheroid,,,spheroid_rx_8.911_rz_8.129,8.911,8.0,
spheroid,,,spheroid_rx_5.89_rz_4.712,5.89,4.0,
spheroid,,,spheroid_rx_3.707_rz_3.672,3.707,3.0,
spheroid,,,spheroid_rx_0.568_rz_7.168,0.568,7.0,
spheroid,,,spheroid_rx_9.505_rz_4.958,9.505,4.0,
spheroid,,,spheroid_rx_3.407_rz_0.662,3.407,0.0,
spheroid,,,spheroid_rx_6.382_rz_7.789,6.3820000000000014,7.0,
spheroid,,,spheroid_rx_3.69_rz_7.301,3.69,7.0,
spheroid,,,spheroid_rx_2.054_rz_8.126,2.0540000000000003,8.0,
spheroid,,,spheroid_rx_8.399_rz_7.385,8.399,7.0,
spheroid,,,spheroid_rx_2.497_rz_3.86,2.497,3.0,
spheroid,,,spheroid_rx_7.083_rz_6.974,7.0829999999999975,6.0,
spheroid,,,spheroid_rx_6.486_rz_7.115,6.4860000000000015,7.0,
spheroid,,,spheroid_rx_4.09_rz_2.068,4.09,2.0,
spheroid,,,spheroid_rx_3.926_rz_9.829,3.926,9.0,
spheroid,,,spheroid_rx_4.094_rz_8.627,4.0939999999999985,8.0,
spheroid,,,spheroid_rx_9.806_rz_1.177,9.806000000000001,1.0,
spheroid,,,spheroid_rx_6.383_rz_3.719,6.382999999999999,3.0,
spheroid,,,spheroid_rx_2.988_rz_0.477,2.988,0.0,
spheroid,,,spheroid_rx_2.983_rz_3.553,2.983,3.0,
spheroid,,,spheroid_rx_9.427_rz_7.046,9.427,7.0,
spheroid,,,spheroid_rx_3.335_rz_9.258,3.335,9.0,
spheroid,,,spheroid_rx_1.739_rz_4.481,1.739,4.0,
spheroid,,,spheroid_rx_4.856_rz_1.349,4.856,1.0,
spheroid,,,spheroid_rx_6.466_rz_1.139,6.466,1.0,
spheroid,,,spheroid_rx_8.77_rz_0.439,8.77,0.0,
spheroid,,,spheroid_rx_9.959_rz_9.508,9.959,9.0,
spheroid,,,spheroid_rx_3.721_rz_6.576,3.721,6.0,
spheroid,,,spheroid_rx_6.139_rz_3.309,6.138999999999999,3.0,
spheroid,,,spheroid_rx_2.061_rz_7.036,2.061,7.0,
spheroid,,,spheroid_rx_0.757_rz_9.945,0.757,9.0,
spheroid,,,spheroid_rx_7.164_rz_5.008,7.164,5.0,
spheroid,,,spheroid_rx_6.003_rz_6.756,6.002999999999999,6.0,
spheroid,,,spheroid_rx_2.674_rz_9.382,2.674,9.0,
spheroid,,,spheroid_rx_9.859_rz_5.167,9.859,5.0,
spheroid,,,spheroid_rx_2.687_rz_5.419,2.687,5.0,
spheroid,,,spheroid_rx_5.788_rz_3.199,5.787999999999999,3.0,
spheroid,,,spheroid_rx_9.864_rz_7.656,9.864,7.0,
spheroid,,,spheroid_rx_1.113_rz_4.631,1.113,4.0,
spheroid,,,spheroid_rx_0.794_rz_7.466,0.794,7.0,
spheroid,,,spheroid_rx_4.245_rz_3.38,4.245,3.0,
spheroid,,,spheroid_rx_7.887_rz_5.288,7.887,5.0,
spheroid,,,spheroid_rx_3.967_rz_3.754,3.967,3.0,
spheroid,,,spheroid_rx_7.046_rz_1.087,7.046,1.0,
spheroid,,,spheroid_rx_1.686_rz_3.317,1.686,3.0,
spheroid,,,spheroid_rx_6.692_rz_8.939,6.692,8.0,
spheroid,,,spheroid_rx_1.322_rz_8.679,1.3219999999999998,8.0,
spheroid,,,spheroid_rx_8.06_rz_1.18,8.06,1.0,
spheroid,,,spheroid_rx_3.495_rz_8.029,3.495,8.0,
spheroid,,,spheroid_rx_1.188_rz_8.538,1.188,8.0,
spheroid,,,spheroid_rx_4.647_rz_6.836,4.647,6.0,
spheroid,,,spheroid_rx_2.353_rz_4.584,2.353,4.0,
spheroid,,,spheroid_rx_1.334_rz_5.813,1.334,5.0,
spheroid,,,spheroid_rx_8.12_rz_5.797,8.12,5.0,
spheroid,,,spheroid_rx_8.21_rz_9.851,8.21,9.0,
spheroid,,,spheroid_rx_7.228_rz_3.587,7.228,3.0,
spheroid,,,spheroid_rx_0.477_rz_5.678,0.47700000000000004,5.0,
spheroid,,,spheroid_rx_6.991_rz_9.692,6.9910000000000005,9.0,
spheroid,,,spheroid_rx_0.945_rz_7.246,0.945,7.0,
spheroid,,,spheroid_rx_1.404_rz_7.353,1.404,7.0,
spheroid,,,spheroid_rx_9.879_rz_6.156,9.879,6.0,
spheroid,,,spheroid_rx_1.106_rz_7.263,1.106,7.0,
spheroid,,,spheroid_rx_9.822_rz_8.499,9.822000000000001,8.0,
spheroid,,,spheroid_rx_1.666_rz_7.712,1.666,7.0,
spheroid,,,spheroid_rx_9.62_rz_9.716,9.62,9.0,
spheroid,,,spheroid_rx_4.315_rz_6.902,4.315,6.0,
spheroid,,,spheroid_rx_7.404_rz_7.489,7.404,7.0,
spheroid,,,spheroid_rx_4.351_rz_9.503,4.351,9.0,
spheroid,,,spheroid_rx_5.164_rz_6.679,5.164,6.0,
spheroid,,,spheroid_rx_4.656_rz_6.457,4.6560000000000015,6.0,
spheroid,,,spheroid_rx_8.394_rz_7.465,8.394,7.0,
spheroid,,,spheroid_rx_8.213_rz_7.258,8.213,7.0,
spheroid,,,spheroid_rx_1.173_rz_8.686,1.173,8.0,
spheroid,,,spheroid_rx_8.25_rz_3.325,8.25,3.0,
spheroid,,,spheroid_rx_8.176_rz_4.417,8.176,4.0,
spheroid,,,spheroid_rx_3.802_rz_1.072,3.802,1.0,
spheroid,,,spheroid_rx_5.661_rz_0.994,5.6610000000000005,0.0,
spheroid,,,spheroid_rx_3.138_rz_7.044,3.138,7.0,
spheroid,,,spheroid_rx_4.925_rz_1.133,4.925,1.0,
spheroid,,,spheroid_rx_2.059_rz_1.817,2.059,1.0,
spheroid,,,spheroid_rx_2.814_rz_6.217,2.8139999999999996,6.0,
spheroid,,,spheroid_rx_6.299_rz_5.939,6.299,5.0,
spheroid,,,spheroid_rx_6.503_rz_8.222,6.502999999999999,8.0,
spheroid,,,spheroid_rx_1.593_rz_3.358,1.5930000000000002,3.0,
spheroid,,,spheroid_rx_9.28_rz_8.845,9.28,8.0,
spheroid,,,spheroid_rx_0.757_rz_0.494,0.757,0.0,
spheroid,,,spheroid_rx_5.235_rz_3.887,5.235,3.0,
spheroid,,,spheroid_rx_9.531_rz_9.68,9.531,9.0,
spheroid,,,spheroid_rx_0.958_rz_6.326,0.958,6.0,
spheroid,,,spheroid_rx_0.636_rz_7.683,0.636,7.0,
spheroid,,,spheroid_rx_7.984_rz_8.282,7.984,8.0,
spheroid,,,spheroid_rx_9.027_rz_8.822,9.027,8.0,
spheroid,,,spheroid_rx_3.993_rz_0.535,3.9930000000000003,0.0,
spheroid,,,spheroid_rx_2.155_rz_2.561,2.155,2.0,
spheroid,,,spheroid_rx_7.496_rz_4.583,7.496,4.0,
spheroid,,,spheroid_rx_9.344_rz_0.585,9.344,0.0,
spheroid,,,spheroid_rx_1.739_rz_1.577,1.739,1.0,
spheroid,,,spheroid_rx_9.103_rz_6.433,9.103,6.0,
spheroid,,,spheroid_rx_4.243_rz_8.949,4.243,8.0,
spheroid,,,spheroid_rx_8.02_rz_6.573,8.02,6.0,
spheroid,,,spheroid_rx_8.21_rz_5.713,8.21,5.0,
spheroid,,,spheroid_rx_5.653_rz_4.676,5.653,4.0,
spheroid,,,spheroid_rx_8.901_rz_1.007,8.901,1.0,
spheroid,,,spheroid_rx_5.581_rz_4.572,5.581,4.0,
spheroid,,,spheroid_rx_0.638_rz_5.744,0.638,5.0,
spheroid,,,spheroid_rx_3.877_rz_1.503,3.877,1.0,
spheroid,,,spheroid_rx_8.073_rz_7.673,8.073,7.0,
spheroid,,,spheroid_rx_1.118_rz_5.71,1.118,5.0,
spheroid,,,spheroid_rx_2.136_rz_3.82,2.136,3.0,
spheroid,,,spheroid_rx_5.325_rz_4.784,5.325,4.0,
spheroid,,,spheroid_rx_8.757_rz_8.631,8.757,8.0,
spheroid,,,spheroid_rx_1.328_rz_4.816,1.328,4.0,
spheroid,,,spheroid_rx_2.188_rz_6.748,2.188,6.0,
spheroid,,,spheroid_rx_8.174_rz_4.526,8.174,4.0,
spheroid,,,spheroid_rx_4.121_rz_0.038,4.121,0.0,
spheroid,,,spheroid_rx_0.418_rz_4.415,0.418,4.0,
spheroid,,,spheroid_rx_6.147_rz_2.725,6.147,2.0,
spheroid,,,spheroid_rx_9.414_rz_3.533,9.414,3.0,
spheroid,,,spheroid_rx_6.781_rz_2.025,6.7810000000000015,2.0,
spheroid,,,spheroid_rx_6.141_rz_9.753,6.141,9.0,
spheroid,,,spheroid_rx_6.549_rz_6.252,6.5489999999999995,6.0,
spheroid,,,spheroid_rx_0.558_rz_5.659,0.5579999999999999,5.0,
spheroid,,,spheroid_rx_6.493_rz_8.425,6.492999999999999,8.0,
spheroid,,,spheroid_rx_3.049_rz_4.022,3.049,4.0,
spheroid,,,spheroid_rx_0.055_rz_4.929,0.055,4.0,
spheroid,,,spheroid_rx_5.388_rz_8.471,5.388,8.0,
spheroid,,,spheroid_rx_4.586_rz_2.489,4.586,2.0,
spheroid,,,spheroid_rx_9.005_rz_7.073,9.005,7.0,
spheroid,,,spheroid_rx_4.25_rz_9.626,4.25,9.0,
spheroid,,,spheroid_rx_4.011_rz_0.155,4.011,0.0,
spheroid,,,spheroid_rx_3.996_rz_7.315,3.9960000000000004,7.0,
spheroid,,,spheroid_rx_8.608_rz_2.67,8.607999999999999,2.0,
spheroid,,,spheroid_rx_6.146_rz_7.9,6.146,7.0,
spheroid,,,spheroid_rx_7.174_rz_4.446,7.174,4.0,
spheroid,,,spheroid_rx_8.868_rz_0.644,8.868,0.0,
spheroid,,,spheroid_rx_4.056_rz_9.263,4.056,9.0,
spheroid,,,spheroid_rx_3.686_rz_0.084,3.6860000000000004,0.0,
spheroid,,,spheroid_rx_8.941_rz_8.298,8.941,8.0,
spheroid,,,spheroid_rx_9.914_rz_3.729,9.914,3.0,
spheroid,,,spheroid_rx_1.403_rz_6.436,1.403,6.0,
spheroid,,,spheroid_rx_2.347_rz_8.909,2.347,8.0,
spheroid,,,spheroid_rx_7.439_rz_7.33,7.439,7.0,
spheroid,,,spheroid_rx_8.84_rz_9.273,8.84,9.0,
spheroid,,,spheroid_rx_0.751_rz_7.007,0.7509999999999999,7.0,
spheroid,,,spheroid_rx_4.262_rz_4.172,4.262,4.0,
spheroid,,,spheroid_rx_7.72_rz_3.48,7.72,3.0,
spheroid,,,spheroid_rx_4.643_rz_1.189,4.643,1.0,
spheroid,,,spheroid_rx_3.213_rz_2.163,3.213,2.0,
spheroid,,,spheroid_rx_0.282_rz_4.342,0.282,4.0,
spheroid,,,spheroid_rx_8.819_rz_9.343,8.818999999999997,9.0,
spheroid,,,spheroid_rx_3.289_rz_4.721,3.2889999999999997,4.0,
spheroid,,,spheroid_rx_4.837_rz_7.34,4.837,7.0,
spheroid,,,spheroid_rx_9.26_rz_9.08,9.26,9.0,
spheroid,,,spheroid_rx_5.8_rz_5.938,5.8,5.0,
spheroid,,,spheroid_rx_2.899_rz_6.543,2.8989999999999996,6.0,
spheroid,,,spheroid_rx_8.877_rz_9.447,8.877,9.0,
spheroid,,,spheroid_rx_5.859_rz_1.907,5.859,1.0,
spheroid,,,spheroid_rx_0.618_rz_6.518,0.618,6.0,
spheroid,,,spheroid_rx_0.404_rz_7.959,0.40399999999999997,7.0,
spheroid,,,spheroid_rx_9.247_rz_2.699,9.247,2.0,
spheroid,,,spheroid_rx_1.405_rz_0.551,1.405,0.0,
spheroid,,,spheroid_rx_8.076_rz_5.215,8.076,5.0,
spheroid,,,spheroid_rx_9.229_rz_3.786,9.229,3.0,
spheroid,,,spheroid_rx_2.24_rz_2.129,2.24,2.0,
spheroid,,,spheroid_rx_1.259_rz_4.812,1.2590000000000001,4.0,
spheroid,,,spheroid_rx_1.882_rz_0.869,1.882,0.0,
spheroid,,,spheroid_rx_5.98_rz_4.517,5.98,4.0,
spheroid,,,spheroid_rx_6.476_rz_8.834,6.476,8.0,
spheroid,,,spheroid_rx_7.795_rz_1.54,7.795,1.0,
spheroid,,,spheroid_rx_2.308_rz_4.002,2.3080000000000003,4.0,
spheroid,,,spheroid_rx_3.468_rz_0.908,3.468,0.0,
spheroid,,,spheroid_rx_1.746_rz_9.043,1.746,9.0,
spheroid,,,spheroid_rx_5.616_rz_2.136,5.6160000000000005,2.0,
spheroid,,,spheroid_rx_2.37_rz_0.919,2.37,0.0,
spheroid,,,spheroid_rx_8.032_rz_4.621,8.032,4.0,
spheroid,,,spheroid_rx_0.062_rz_8.611,0.062,8.0,
spheroid,,,spheroid_rx_7.676_rz_0.883,7.676,0.0,
spheroid,,,spheroid_rx_3.666_rz_4.768,3.666,4.0,
spheroid,,,spheroid_rx_6.86_rz_3.116,6.86,3.0,
spheroid,,,spheroid_rx_7.56_rz_5.467,7.56,5.0,
spheroid,,,spheroid_rx_2.045_rz_1.937,2.045,1.0,
spheroid,,,spheroid_rx_1.649_rz_7.582,1.649,7.0,
spheroid,,,spheroid_rx_2.206_rz_6.107,2.206,6.0,
spheroid,,,spheroid_rx_5.916_rz_7.363,5.916,7.0,
spheroid,,,spheroid_rx_1.252_rz_6.624,1.252,6.0,
spheroid,,,spheroid_rx_0.736_rz_1.517,0.736,1.0,
spheroid,,,spheroid_rx_4.36_rz_1.22,4.36,1.0,
spheroid,,,spheroid_rx_8.704_rz_3.72,8.704,3.0,
spheroid,,,spheroid_rx_8.223_rz_8.1,8.222999999999999,8.0,
spheroid,,,spheroid_rx_0.212_rz_6.869,0.212,6.0,
spheroid,,,spheroid_rx_2.286_rz_9.371,2.286,9.0,
spheroid,,,spheroid_rx_6.133_rz_1.72,6.132999999999999,1.0,
spheroid,,,spheroid_rx_5.811_rz_2.413,5.811,2.0,
spheroid,,,spheroid_rx_1.487_rz_4.136,1.487,4.0,
spheroid,,,spheroid_rx_1.746_rz_8.098,1.746,8.0,
spheroid,,,spheroid_rx_8.811_rz_6.363,8.811,6.0,
spheroid,,,spheroid_rx_3.24_rz_1.574,3.24,1.0,
spheroid,,,spheroid_rx_2.57_rz_9.872,2.57,9.0,
spheroid,,,spheroid_rx_8.531_rz_5.458,8.531,5.0,
